SITENAME,Date,Salinity,TN,TP
SRS4,10/25/2019,4.7,56.19,0.97
SRS4,10/28/2019,3.7,57.143,0.9
SRS4,10/31/2019,3.8,57.857,0.75
SRS4,11/3/2019,2.9,55.476,0.66
SRS4,11/6/2019,1.7,58.095,0.6
SRS4,11/9/2019,1.4,61.905,0.83
SRS4,11/11/2019,1.2,69.524,0.86
SRS4,11/15/2019,7.4,39.148,0.77
SRS4,11/18/2019,7.4,50.864,0.52
SRS4,11/21/2019,8.4,46.807,0.58
SRS4,11/24/2019,7.1,90.258,0.5
SRS4,11/27/2019,8.7,56.258,0.71
SRS4,11/30/2019,6.8,38.013,0.45
SRS4,12/3/2019,4.7,41.355,0.54
SRS4,12/6/2019,3.2,42.49,0.53
SRS4,12/9/2019,2.7,47.729,0.75
SRS4,12/11/2019,2.8,33.195,1.05
SRS4,12/15/2019,2.5,72.381,0.61
SRS4,12/18/2019,3.3,63.81,0.9
SRS4,12/21/2019,3.4,72.619,1.02
SRS4,12/24/2019,3.2,64.286,0.83
SRS4,12/27/2019,5.8,60.714,0.84
SRS4,12/30/2019,4.8,55.952,0.7
SRS4,1/2/2020,3.1,56.429,0.84
SRS4,1/5/2020,2.6,63.095,1.02
SRS4,1/8/2020,2.4,73.333,1.02
SRS4,1/9/2020,2.3,120.714,1.64
SRS4,1/12/2020,2.8,97.857,1.55
SRS4,1/15/2020,3.5,98.095,1.72
SRS4,1/18/2020,3.4,83.095,0.71
SRS4,1/21/2020,3.3,79.524,0.74
SRS4,1/24/2020,3.5,67.857,0.44
SRS4,1/27/2020,5.4,66.905,0.75
SRS4,1/30/2020,6.5,70.714,0.64
SRS4,2/2/2020,6.4,60.476,0.41
SRS4,2/5/2020,4.8,61.429,0.4
SRS4,2/8/2020,4.6,65.714,0.7
SRS4,2/11/2020,4.2,71.667,0.99
SRS4,2/12/2020,4.3,182.143,3.04
SRS4,3/14/2020,10.8,86.429,1.57
SRS4,3/17/2020,11.9,69.286,0.74
SRS4,3/20/2020,11.1,67.143,0.61
SRS4,3/23/2020,10.5,81.905,1.23
SRS4,3/26/2020,11.4,70.238,0.67
SRS4,3/29/2020,15.8,66.429,1.33
SRS4,4/1/2020,16.1,69.048,1.06
SRS4,4/4/2020,18.9,71.905,1.23
SRS4,4/7/2020,22,76.667,1.5
SRS4,4/10/2020,24.5,57.5,1.06
SRS4,4/13/2020,29.1,51.429,1.21
SRS4,4/16/2020,27.1,57.619,1.08
SRS4,4/19/2020,23.9,76.429,1.17
SRS4,4/22/2020,23,75.238,0.98
SRS4,4/25/2020,24.7,63.81,1.27
SRS4,4/28/2020,23,61.905,1.14
SRS4,5/1/2020,20.4,79.762,1.44
SRS4,5/4/2020,19.5,72.619,1.44
SRS4,5/7/2020,19.6,66.905,1.25
SRS4,5/10/2020,21.2,61.667,1.11
SRS4,5/13/2020,20.7,58.929,1.04
SRS4,5/16/2020,18.1,63.571,0.98
SRS4,5/19/2020,18.2,71.786,0.9
SRS4,5/21/2020,19.4,81.786,1.6
SRS4,5/24/2020,20,70.952,1.86
SRS4,5/27/2020,16.8,67.381,1.28
SRS4,5/30/2020,15.9,66.905,1.21
SRS4,6/2/2020,13.7,68.333,1.26
SRS4,6/5/2020,13,75,1.71
SRS4,6/8/2020,13.7,66.667,1.72
SRS4,6/9/2020,14.4,121.071,3.63
SRS4,6/12/2020,14.5,71.905,2.28
SRS4,6/15/2020,12.5,73.333,1.45
SRS4,6/18/2020,10.7,58.81,1.01
SRS4,6/21/2020,9.9,65.238,1.33
SRS4,6/24/2020,9.4,70.476,0.65
SRS4,6/27/2020,8.8,68.333,1.06
SRS4,6/30/2020,7.3,77.143,1.46
SRS4,7/2/2020,6.9,80,1.81
SRS4,7/5/2020,7.3,65.921,1.66
SRS4,7/8/2020,7.7,73.072,1.65
SRS4,7/11/2020,4.9,62.667,1.34
SRS4,7/14/2020,3.3,60.561,1.72
SRS4,7/17/2020,2.9,55.045,0.95
SRS4,7/20/2020,2.6,58.104,1.18
SRS4,7/23/2020,2.3,53.455,1.14
SRS4,7/26/2020,1.5,38.206,0.94
SRS4,7/29/2020,1.2,40.463,1.12
SRS4,8/1/2020,1.6,39.585,1.05
SRS4,8/3/2020,1.8,33.512,1.36
SRS4,8/7/2020,2.8,63.219,2.07
SRS4,8/10/2020,1.4,51.364,1.33
SRS4,8/13/2020,0.9,56.585,1.98
SRS4,8/16/2020,0.8,58.01,1.67
SRS4,8/19/2020,0.7,55.405,1.78
SRS4,8/22/2020,0.7,67.1,2.93
SRS4,8/25/2020,0.8,44.152,2.44
SRS4,8/28/2020,0.7,75,1.86
SRS4,8/31/2020,0.6,78.81,1.97
SRS4,9/3/2020,0.7,75.238,1.72
SRS4,9/6/2020,0.7,72.381,2.42
SRS4,9/9/2020,0.7,93.81,1.47
SRS4,9/12/2020,0.6,66.19,1.18
SRS4,9/14/2020,0.4,53.095,0.97
SRS4,9/18/2020,0.3,38.432,0.97
SRS4,9/21/2020,0.2,52.392,0.88
SRS4,9/23/2020,0.3,35.906,1.11
SRS4,10/4/2020,0.2,39.523,1.16
SRS4,10/7/2020,0.3,44.018,1.42
SRS4,10/10/2020,0.3,41.215,1.16
SRS4,10/13/2020,0.3,43.656,0.95
SRS4,10/16/2020,0.3,43.391,1.11
SRS4,10/19/2020,0.5,41.693,0.95
SRS4,10/22/2020,0.4,40.208,0.91
SRS4,10/25/2020,0.3,35.723,0.87
SRS4,10/28/2020,0.3,32.811,0.84
SRS4,10/31/2020,0.3,42.383,1.24
SRS4,11/3/2020,0.3,37.737,1.06
SRS4,11/6/2020,0.5,31.899,0.99
SRS4,11/9/2020,0.5,34.838,0.94
SRS4,11/12/2020,0.3,23.231,0.57
SRS4,11/15/2020,0.2,19.658,0.58
SRS4,11/18/2020,0.2,24.872,0.62
SRS4,11/21/2020,0.4,24.163,0.69
SRS4,11/23/2020,0.3,25.17,0.77
SRS4,11/26/2020,0.3,54.524,0.7
SRS4,11/29/2020,0.3,55.238,1.24
SRS4,12/2/2020,0.3,53.095,0.69
SRS4,12/5/2020,0.5,53.571,0.8
SRS4,12/8/2020,0.4,58.81,0.67
SRS4,12/10/2020,0.5,85.476,1.53
SRS4,12/13/2020,0.6,60.952,0.86
SRS4,12/16/2020,0.5,54.524,0.79
SRS4,12/19/2020,0.5,55.952,0.86
SRS4,12/22/2020,0.6,66.429,1.24
SRS4,12/25/2020,0.8,60.238,0.9
SRS4,12/28/2020,0.8,59.524,0.81
SRS4,12/31/2020,1,62.143,0.79
SRS4,1/3/2021,1.1,66.429,0.68
SRS4,1/6/2021,0.8,64.048,0.7
SRS4,1/9/2021,0.8,65.714,0.65
SRS4,1/12/2021,0.7,69.048,0.78
SRS4,1/13/2021,0.8,85.476,1.09
SRS4,1/16/2021,0.7,61.19,0.95
SRS4,1/19/2021,0.8,70,1.05
SRS4,1/22/2021,0.8,71.19,0.93
SRS4,1/25/2021,1,67.381,0.7
SRS4,1/28/2021,1,65.952,0.8
SRS4,1/31/2021,1.3,74.048,1.12
SRS4,2/2/2021,1.6,155.714,2.06
SRS4,2/6/2021,1.7,103.571,1.76
SRS4,2/9/2021,1.3,91.429,1.52
SRS4,2/12/2021,1.1,102.381,1.35
SRS4,2/15/2021,1,89.048,1.09
SRS4,2/18/2021,1.1,81.429,1.07
SRS4,2/21/2021,1.2,86.667,0.94
SRS4,2/24/2021,1.8,86.429,0.91
SRS4,2/27/2021,1.7,78.333,0.77
SRS4,3/2/2021,1.7,79.524,0.87
SRS4,3/5/2021,1.6,80.238,0.9
SRS4,3/8/2021,1.8,78.333,0.82
SRS4,3/10/2021,2.4,92.619,1.09
SRS4,3/14/2021,2.3,80.238,0.59
SRS4,3/17/2021,3.8,75.714,0.49
SRS4,3/20/2021,4.3,76.667,0.54
SRS4,3/23/2021,3.2,79.524,0.77
SRS4,3/26/2021,3.4,80,0.75
SRS4,3/29/2021,3.5,76.429,0.47
SRS4,4/1/2021,4,75,0.6
SRS4,4/4/2021,3.6,80.476,0.69
SRS4,4/7/2021,3.7,81.667,0.74
SRS4,4/10/2021,3.9,83.571,0.74
SRS4,4/13/2021,6.1,75.714,0.63
SRS4,4/16/2021,6.8,72.857,0.64
SRS4,4/18/2021,7.6,74.524,0.79
SRS4,4/22/2021,8.8,61.429,0.78
SRS4,4/25/2021,7.3,66.429,0.74
SRS4,4/28/2021,9.1,64.286,0.63
SRS4,5/1/2021,8.5,67.143,0.71
SRS4,5/4/2021,7.8,68.333,0.69
SRS4,5/7/2021,7.1,68.095,0.66
SRS4,5/10/2021,6,75.238,0.67
SRS4,5/13/2021,5.7,73.333,0.79
SRS4,5/16/2021,5.8,71.667,0.8
SRS4,5/18/2021,5.8,74.286,1.31
SRS4,5/21/2021,6.3,283.095,6.29
SRS4,5/24/2021,6.5,81.19,0.74
SRS4,5/27/2021,12,71.429,0.71
SRS4,5/30/2021,16.5,66.429,0.52
SRS4,6/2/2021,18.9,62.381,0.62
SRS4,6/5/2021,16.4,64.286,0.54
SRS4,6/7/2021,15.6,67.857,0.68
SRS4,6/11/2021,14.3,104.524,1.43
SRS4,6/14/2021,16.5,88.571,1.23
SRS4,6/17/2021,21.4,66.19,0.68
SRS4,6/20/2021,17.3,67.857,0.76
SRS4,6/23/2021,14.5,81.19,0.68
SRS4,6/26/2021,12.5,80.952,0.71
SRS4,6/29/2021,11.2,99.286,0.62
SRS4,7/2/2021,9.4,105.952,0.64
SRS4,7/5/2021,7.5,99.048,0.7
SRS4,7/8/2021,7.1,96.667,0.76
SRS4,7/11/2021,7.1,89.524,0.8
SRS4,7/14/2021,7.3,90.476,0.96
SRS4,7/15/2021,3,69.762,0.72
SRS4,7/18/2021,3.1,57.143,0.82
SRS4,7/21/2021,3.3,55.476,0.83
SRS4,7/24/2021,4.5,56.19,0.68
SRS4,7/27/2021,6.9,54.048,0.61
SRS4,7/30/2021,7.3,53.571,0.66
SRS4,8/2/2021,6,56.667,0.93
SRS4,8/4/2021,4.9,75.357,1.1
SRS4,8/7/2021,4.4,53.571,0.54
SRS4,8/10/2021,3.8,56.19,0.83
SRS4,8/13/2021,3.5,58.81,0.88
SRS4,8/16/2021,2.9,56.429,0.78
SRS4,8/19/2021,2.3,51.429,0.83
SRS4,8/22/2021,1.9,52.381,0.83
SRS4,8/25/2021,4.5,50.476,0.66
SRS4,8/28/2021,3.5,54.762,0.74
SRS4,8/31/2021,2.5,52.619,0.72
SRS4,9/3/2021,1.9,53.333,0.69
SRS4,9/6/2021,1.5,52.857,0.67
SRS4,9/9/2021,1.8,54.762,0.6
SRS4,9/12/2021,4.6,51.905,0.61
SRS4,9/15/2021,2.9,50.238,0.65
SRS4,9/18/2021,2.2,50.238,0.76
SRS4,9/20/2021,1.9,49.524,0.79
SRS4,9/24/2021,1.9,225.238,13.31
SRS4,9/27/2021,1.8,52.143,0.65
SRS4,9/30/2021,1,53.81,0.73
SRS4,10/3/2021,0.8,55.476,0.95
SRS4,10/5/2021,0.7,109.286,1.37
SRS4,10/9/2021,2.4,63.095,0.99
SRS4,10/12/2021,2,64.286,1.04
SRS4,10/15/2021,1.2,65,1.04
SRS4,10/18/2021,0.8,64.286,1.93
SRS4,10/21/2021,0.7,52.857,1.26
SRS4,10/24/2021,0.6,60,1.3
SRS4,10/27/2021,1.2,63.095,1.13
SRS4,10/30/2021,2.3,55.714,0.72
SRS4,11/2/2021,5.5,54.048,0.89
SRS4,11/5/2021,3.3,56.429,0.99
SRS4,11/7/2021,2.4,69.762,0.99
SRS4,11/11/2021,1.2,64.286,0.57
SRS4,11/14/2021,1.6,83.095,0.92
SRS4,11/17/2021,1,57.619,0.65
SRS4,11/20/2021,0.8,58.095,0.57
SRS4,11/23/2021,0.6,62.381,0.78
SRS4,11/26/2021,0.7,65.238,0.74
SRS4,11/29/2021,0.7,70.476,0.88
SRS4,12/2/2021,0.6,73.809,0.76
SRS4,12/5/2021,0.7,79.524,0.91
SRS4,12/6/2021,0.7,124.286,2
SRS4,12/9/2021,0.7,73.81,1.03
SRS4,12/12/2021,0.8,73.095,1.02
SRS4,12/15/2021,0.9,74.524,1.04
SRS4,12/18/2021,1,70,0.98
SRS4,12/21/2021,1,74.524,1.04
SRS4,12/24/2021,1.7,73.333,1.03
SRS4,12/27/2021,2.1,74.286,1.04
SRS4,12/30/2021,1.9,76.667,1.07
SRS4,1/2/2022,1.7,74.048,1.04
SRS4,1/5/2022,2.2,72.619,1.02
SRS4,1/8/2022,2.2,71.429,1
SRS4,1/10/2022,1.8,142.857,2
SRS4,1/13/2022,1.7,84.762,1.04
SRS4,1/16/2022,1.8,82.619,1.03
SRS4,1/19/2022,7.7,64.762,1.15
SRS4,1/22/2022,5.9,65.952,0.82
SRS4,1/25/2022,3.8,65.952,0.93
SRS4,1/28/2022,2.8,69.524,0.99
SRS4,1/31/2022,2.6,66.905,1.43
SRS4,2/3/2022,2.3,67.619,1.13
SRS4,2/6/2022,3.1,68.81,1.35
SRS4,2/7/2022,2.3,72.381,1.67
SRS4,2/10/2022,2.5,59.762,0.63
SRS4,2/13/2022,2,60.238,0.69
SRS4,2/16/2022,1.8,54.524,0.68
SRS4,2/19/2022,1.8,52.619,0.76
SRS4,2/22/2022,2.3,54.048,0.66
SRS4,2/25/2022,2.1,55.714,0.74
SRS4,2/28/2022,2,57.857,0.53
SRS4,3/3/2022,1.8,58.095,0.83
SRS4,3/6/2022,2.6,60.714,0.94
SRS4,3/7/2022,2.5,109.643,2.1
SRS4,3/10/2022,2.5,66.191,0.86
SRS4,3/13/2022,2.8,65.714,0.66
SRS4,3/16/2022,3.1,70,0.76
SRS4,3/19/2022,4.4,69.048,0.89
SRS4,3/22/2022,6.2,66.666,0.79
SRS4,3/25/2022,5.6,66.905,0.69
SRS4,3/28/2022,2.8,60.952,0.73
SRS4,3/31/2022,3.6,63.809,0.75
SRS4,4/3/2022,3.7,62.143,0.77
SRS4,4/6/2022,4.2,62.5,0.94
SRS4,4/7/2022,4,134.286,2.08
SRS4,4/10/2022,3,60.53,0.69
SRS4,4/13/2022,2.7,62.752,0.82
SRS4,4/16/2022,2.6,51.45,0.79
SRS4,4/19/2022,3,49.166,0.8
SRS4,4/22/2022,3.1,46.814,0.78
SRS4,4/25/2022,2.7,51.797,0.85
SRS4,4/28/2022,2.7,56.263,2.05
SRS4,5/1/2022,6.1,44.12,0.67
SRS4,5/4/2022,7.2,45.384,0.77
SRS4,5/7/2022,6.2,43.898,0.85
SRS4,5/9/2022,6.1,42.865,1.14
SRS4,5/12/2022,8.1,50.714,0.87
SRS4,5/15/2022,12.2,44.286,1.15
SRS4,5/18/2022,18.7,40,0.83
SRS4,5/21/2022,19.4,33.571,0.71
SRS4,5/24/2022,15.5,42.143,0.67
SRS4,5/27/2022,11.9,40.714,0.96
SRS4,5/30/2022,11.6,46.429,0.95
SRS4,6/2/2022,10,42.857,0.89
SRS4,6/5/2022,7.6,37.857,1
SRS4,6/6/2022,5.6,37.143,1.96
SRS4,6/9/2022,3.2,33.328,0.63
SRS4,6/12/2022,1.7,25.044,0.4
SRS4,6/15/2022,1.1,32.339,0.61
SRS4,6/18/2022,0.8,32.974,0.82
SRS4,6/21/2022,0.6,33.449,0.71
SRS4,6/24/2022,0.6,36.032,0.63
SRS4,6/27/2022,0.6,34.146,1.04
SRS4,6/30/2022,0.6,28.612,0.86
SRS4,7/3/2022,0.7,27.949,0.91
SRS4,7/6/2022,0.7,26.809,0.85
SRS4,7/9/2022,0.8,23.746,0.83
SRS4,7/11/2022,0.8,25.841,1.1
SRS4,7/14/2022,0.9,35.714,0.68
SRS4,7/17/2022,1,30,0.39
SRS4,7/20/2022,1.1,28.571,0.57
SRS4,7/23/2022,1.2,33.571,0.62
SRS4,7/26/2022,1.2,29.286,0.49
SRS4,7/29/2022,1.3,29.286,0.5
SRS4,8/1/2022,1.3,30.714,0.51
SRS4,8/4/2022,1.8,31.429,0.49
SRS4,8/7/2022,2.5,32.857,0.52
SRS4,8/9/2022,2,28.571,0.64
SRS4,8/13/2022,19.1,37.191,0.45
SRS4,8/16/2022,25,38.592,0.58
SRS4,8/19/2022,23.7,36.488,0.68
SRS4,8/22/2022,13.1,31.755,0.48
SRS4,8/25/2022,16.7,28.742,0.39
SRS4,8/28/2022,18.3,27.583,0.37
SRS4,8/31/2022,20.4,26.258,0.4
SRS4,9/3/2022,14.9,26.033,0.44
SRS4,9/6/2022,11,26.279,0.48
SRS4,9/7/2022,8,28.237,0.95
SRS4,9/10/2022,0.6,23.483,0.87
SRS4,9/13/2022,1.9,23.06,0.7
SRS4,9/16/2022,1.6,21.479,0.78
SRS4,9/19/2022,0.6,16.891,0.77
SRS4,9/22/2022,0.4,27.752,0.77
SRS4,9/25/2022,0.4,22.594,0.63
SRS4,9/28/2022,0.3,21.615,0.52
SRS4,10/1/2022,12.3,21.045,0.62
SRS4,10/3/2022,2,20.862,0.51
SRS4,10/7/2022,0.9,36.751,0.53
SRS4,10/10/2022,0.7,37.777,0.54
SRS4,10/13/2022,0.6,40.508,0.57
SRS4,10/16/2022,0.5,37.03,1.03
SRS4,10/19/2022,0.4,37.643,0.48
SRS4,10/22/2022,0.4,38.919,0.4
SRS4,10/25/2022,0.4,35.227,0.46
SRS4,10/28/2022,1,34.316,0.4
SRS4,10/31/2022,1.5,35.742,0.47
SRS4,11/3/2022,0.8,38.807,0.56
SRS4,11/6/2022,0.6,36.38,0.53
SRS4,11/7/2022,0.5,50.573,1.48
SRS4,11/10/2022,0.5,47.243,0.94
SRS4,11/13/2022,8.5,41.518,1.11
SRS4,11/16/2022,4.6,41.525,0.5
SRS4,11/19/2022,1.8,42.664,0.54
SRS4,11/22/2022,1.4,46.939,0.68
SRS4,11/25/2022,1.9,45.063,0.63
SRS4,11/28/2022,3.5,42.401,0.58
SRS4,12/1/2022,2.9,43.211,0.68
SRS4,12/4/2022,1.2,41.642,0.68
SRS4,12/6/2022,0.9,45.901,1.11
SRS4,12/9/2022,1,54.569,0.57
SRS4,12/12/2022,0.9,56.096,0.53
SRS4,12/15/2022,0.9,58.859,0.58
SRS4,12/18/2022,1.9,52.357,0.5
SRS4,12/21/2022,1.6,52.187,0.44
SRS4,12/24/2022,1.4,55.689,0.5
SRS4,12/27/2022,1.4,52.569,0.43
SRS4,12/30/2022,1,52.078,0.44
SRS5,10/31/2000,15,26.88,0.31
SRS5,11/3/2000,5,36.593,0.14
SRS5,11/6/2000,7,27.321,0.19
SRS5,11/9/2000,10,21.385,0.42
SRS5,11/12/2000,17,27.729,0.67
SRS5,11/15/2000,20,26.349,0.54
SRS5,11/18/2000,11,36.513,0.24
SRS5,11/21/2000,10,35.111,0.37
SRS5,11/24/2000,6,39.572,0.32
SRS5,11/27/2000,16,29.359,0.72
SRS5,11/30/2000,16,30.737,0.62
SRS5,12/3/2000,14,41.942,0.57
SRS5,12/6/2000,10,39.935,0.31
SRS5,12/9/2000,19,36.775,0.65
SRS5,12/12/2000,21,33.767,0.98
SRS5,12/15/2000,20,35.235,0.75
SRS5,12/18/2000,9,34.652,0.12
SRS5,12/21/2000,9,36.328,0.13
SRS5,12/24/2000,8,36.112,0.14
SRS5,12/27/2000,9,38.668,0.14
SRS5,12/30/2000,20,20.858,0.52
SRS5,1/2/2001,11,34.874,0.12
SRS5,1/5/2001,11,39.182,0.13
SRS5,1/8/2001,17,23.274,0.42
SRS5,1/11/2001,19,25.27,0.49
SRS5,1/14/2001,19,27.181,0.38
SRS5,1/17/2001,16,34.488,0.43
SRS5,1/20/2001,17,32.829,0.39
SRS5,1/23/2001,14,30.496,0.21
SRS5,1/25/2001,14,34.702,0.23
SRS5,1/28/2001,14.5,27.291,-9999
SRS5,1/31/2001,17,27.397,0.35
SRS5,2/3/2001,14,26.451,-9999
SRS5,2/6/2001,13,26.223,-9999
SRS5,2/9/2001,16,23.33,0.31
SRS5,2/12/2001,18.5,20.055,0.4
SRS5,2/15/2001,18,22.219,0.41
SRS5,2/18/2001,17,24.011,0.54
SRS5,2/21/2001,17,26.24,0.43
SRS5,2/24/2001,21,24.718,0.44
SRS5,2/27/2001,22,19.322,0.56
SRS5,2/28/2001,23.5,27.029,-9999
SRS5,3/3/2001,21,26.998,0.12
SRS5,3/6/2001,22,-9999,-9999
SRS5,3/9/2001,21,36.331,0.24
SRS5,3/12/2001,22,68.409,-9999
SRS5,3/15/2001,21,19.938,0.11
SRS5,3/18/2001,19.5,-9999,-9999
SRS5,3/21/2001,21,15.786,0.3
SRS5,3/23/2001,21,23.694,0.54
SRS5,3/26/2001,28.2,42.585,0.23
SRS5,3/29/2001,28.7,55.944,0.57
SRS5,4/1/2001,28,50.892,0.55
SRS5,4/4/2001,23.5,45.138,0.17
SRS5,4/7/2001,27.3,53.383,0.3
SRS5,4/10/2001,28.7,35.505,0.39
SRS5,4/13/2001,31.5,52.194,0.37
SRS5,4/16/2001,30.6,53.201,0.51
SRS5,4/19/2001,28.9,54.538,0.43
SRS5,4/22/2001,28.5,68.932,0.47
SRS5,4/25/2001,29.6,48.064,0.39
SRS5,4/28/2001,32.1,44.466,0.48
SRS5,5/1/2001,28.5,53.38,0.44
SRS5,5/4/2001,29.3,44.063,0.43
SRS5,5/7/2001,27.4,41.134,0.4
SRS5,5/10/2001,28.8,26.728,0.84
SRS5,5/13/2001,30.9,25.412,0.51
SRS5,5/16/2001,29.8,21.446,0.49
SRS5,5/19/2001,28.3,22.719,0.37
SRS5,5/21/2001,30.7,22.908,0.44
SRS5,5/26/2001,32.3,35.136,0.71
SRS5,5/29/2001,31,41.964,0.5
SRS5,6/1/2001,27.7,39.288,0.59
SRS5,6/4/2001,27.7,37.975,0.61
SRS5,6/7/2001,26,40.071,0.68
SRS5,6/10/2001,27.2,33.97,0.67
SRS5,6/13/2001,29,33.333,0.76
SRS5,6/16/2001,27.1,38.125,0.67
SRS5,6/19/2001,22.8,42.822,0.55
SRS5,6/22/2001,21.9,40.189,0.55
SRS5,6/25/2001,27,34.799,0.63
SRS5,6/26/2001,26.9,35.396,0.7
SRS5,6/29/2001,21,39.948,0.58
SRS5,7/2/2001,22.2,41.084,0.43
SRS5,7/28/2001,7.1,70.945,0.47
SRS5,7/31/2001,8,72.864,0.4
SRS5,8/3/2001,3.7,60.922,0.43
SRS5,8/6/2001,3.8,55.977,0.13
SRS5,8/9/2001,1.9,46.777,0.13
SRS5,8/12/2001,1.7,45.46,0.18
SRS5,8/15/2001,4.5,51.442,0.31
SRS5,8/18/2001,3.5,50.53,0.25
SRS5,9/13/2001,2.6,27.833,0.21
SRS5,9/16/2001,15.5,43.785,0.82
SRS5,9/19/2001,12.2,42.953,0.58
SRS5,9/22/2001,10.9,35.26,0.26
SRS5,9/25/2001,2.7,45.262,0.21
SRS5,9/28/2001,1.4,37.738,0.26
SRS5,10/1/2001,1.2,-9999,-9999
SRS5,10/4/2001,1.5,32.45,0.25
SRS5,10/6/2001,6.2,59.492,0.42
SRS5,10/9/2001,0.7,40.361,0.11
SRS5,10/12/2001,1.5,51.082,0.46
SRS5,10/15/2001,10.3,52.236,0.82
SRS5,10/18/2001,8.2,44.966,0.4
SRS5,10/21/2001,5.2,55.671,0.23
SRS5,10/24/2001,1.4,39.643,0.28
SRS5,10/27/2001,1.5,52.546,0.17
SRS5,10/30/2001,1.2,45.716,0.18
SRS5,10/31/2001,1.4,55.935,-9999
SRS5,11/3/2001,6.8,35.977,0.37
SRS5,11/6/2001,3.9,37.129,0.27
SRS5,11/9/2001,3.6,32.769,0.14
SRS5,11/12/2001,7.1,32.124,0.13
SRS5,11/15/2001,8.3,25.957,0.22
SRS5,11/18/2001,8.7,30.728,0.2
SRS5,11/21/2001,4.1,25.148,0.08
SRS5,11/24/2001,2.6,42.487,0.15
SRS5,11/27/2001,2.1,30.551,0.27
SRS5,11/28/2001,2.1,-9999,-9999
SRS5,12/1/2001,5.1,26.349,0.2
SRS5,12/4/2001,7.2,32.051,0.18
SRS5,12/7/2001,4.6,35.166,0.16
SRS5,12/10/2001,5.1,39.762,0.16
SRS5,12/13/2001,2.5,41.791,0.16
SRS5,12/16/2001,5.2,34.834,0.14
SRS5,12/17/2001,8.1,44.742,0.29
SRS5,12/21/2001,4.4,32.584,0.14
SRS5,12/24/2001,3.4,38.755,0.15
SRS5,12/27/2001,3.8,36.807,0.12
SRS5,12/30/2001,10.2,31.747,0.39
SRS5,1/2/2002,7,26.542,0.17
SRS5,1/5/2002,6.5,26.145,0.14
SRS5,1/8/2002,3.5,34.143,0.16
SRS5,1/11/2002,2.8,32.948,0.11
SRS5,1/14/2002,4.9,26.116,0.14
SRS5,1/17/2002,6.3,30.102,0.13
SRS5,1/20/2002,4.5,49.612,0.12
SRS5,1/23/2002,3.4,63.394,0.13
SRS5,1/24/2002,2.1,32.479,-9999
SRS5,1/27/2002,6.3,28.119,0.29
SRS5,1/30/2002,10.5,37.864,1.09
SRS5,2/2/2002,11.3,33.707,0.74
SRS5,2/5/2002,10.8,31.419,0.73
SRS5,2/8/2002,10.3,33.897,0.77
SRS5,2/11/2002,11,28.259,0.44
SRS5,2/14/2002,12,28.235,0.44
SRS5,2/17/2002,13.4,22.024,0.63
SRS5,2/20/2002,10.9,22.554,0.34
SRS5,2/23/2002,13.6,22.489,0.47
SRS5,2/26/2002,13.5,22.405,0.45
SRS5,3/2/2002,13.5,30.714,0.03
SRS5,3/5/2002,12.9,31.292,0.22
SRS5,3/8/2002,9,28.996,0.32
SRS5,3/11/2002,10.5,33.216,0.52
SRS5,3/14/2002,14.8,39.087,0.78
SRS5,3/17/2002,14.2,38.768,0.77
SRS5,3/20/2002,15.1,30.07,0.41
SRS5,3/23/2002,15,23.962,0.47
SRS5,3/26/2002,16.4,24.32,0.38
SRS5,3/29/2002,20.9,17.387,0.42
SRS5,4/1/2002,23.7,18.534,0.45
SRS5,4/2/2002,24,41.624,0.97
SRS5,4/6/2002,16.9,76.555,0.56
SRS5,4/9/2002,13.4,65.507,0.6
SRS5,4/12/2002,20.2,79.335,-9999
SRS5,4/15/2002,22.8,74.813,-9999
SRS5,4/18/2002,23.1,58.51,0.85
SRS5,4/21/2002,21.7,57.97,0.9
SRS5,4/24/2002,25,57.261,0.83
SRS5,4/27/2002,26.2,59.138,1.14
SRS5,4/30/2002,27.8,56.787,0.88
SRS5,5/3/2002,28.6,61.641,0.56
SRS5,5/6/2002,24.5,70.854,-9999
SRS5,5/9/2002,26.6,48.597,0.72
SRS5,5/12/2002,26.5,56.355,1.18
SRS5,5/13/2002,29.4,86.332,-9999
SRS5,5/16/2002,29,37.791,0.84
SRS5,5/19/2002,29.3,29.501,0.46
SRS5,5/22/2002,25.8,34.882,0.53
SRS5,5/25/2002,23.2,30.452,0.52
SRS5,5/28/2002,26.4,37.084,0.81
SRS5,5/31/2002,27.1,35.216,-9999
SRS5,6/3/2002,24.2,27.665,0.49
SRS5,6/6/2002,20.4,29.623,0.34
SRS5,6/9/2002,20.7,25.544,0.33
SRS5,6/12/2002,20.1,23.765,0.47
SRS5,6/15/2002,23.5,28.632,0.62
SRS5,6/18/2002,10.4,24.051,0.15
SRS5,6/21/2002,4,20.885,0.12
SRS5,6/24/2002,3,17.302,0.16
SRS5,6/27/2002,2.8,18.773,0.12
SRS5,6/30/2002,1.2,76.014,0.38
SRS5,7/3/2002,1.4,76.107,0.3
SRS5,7/6/2002,1.2,83.453,0.26
SRS5,7/9/2002,0.9,73.423,0.39
SRS5,7/12/2002,3.4,66.524,0.24
SRS5,7/15/2002,2.4,58.827,0.21
SRS5,7/18/2002,3.5,68.033,0.25
SRS5,7/21/2002,1.5,64.667,0.21
SRS5,7/24/2002,2.9,70.441,0.22
SRS5,7/25/2002,1.1,95.077,-9999
SRS5,7/28/2002,5.3,50.499,0.08
